criterion,locale,instance_key,original_instance_id,acc_eq_prompt,judge_mean,judge_std,judge_min,judge_max,n_judges
coherence,ja_JP,13ae1b97872d056d111cbf8dfd1617c2_with_ja_JP,13ae1b97872d056d111cbf8dfd1617c2,0.6698717948717949,0.6698717948717949,0.1677926707037001,0.44166666666666665,0.9916666666666667,13
coherence,ja_JP,14e076d13751e87d8c09f7f13125e755_with_ja_JP,14e076d13751e87d8c09f7f13125e755,0.3487179487179487,0.3487179487179487,0.08538082946356307,0.19166666666666668,0.475,13
coherence,ja_JP,169c53c4e9f905b5a1579bb2c89f80b4_with_ja_JP,169c53c4e9f905b5a1579bb2c89f80b4,0.7294871794871794,0.7294871794871794,0.18470495067382142,0.4166666666666667,1.0,13
coherence,ja_JP,170d490a7ae53347e8fe3eabe4e28001_with_ja_JP,170d490a7ae53347e8fe3eabe4e28001,0.33141025641025645,0.33141025641025645,0.1100375486289208,0.14166666666666666,0.48333333333333334,13
coherence,ja_JP,177682e7e6b3b0b5e4ad47b2fcaa4451_with_ja_JP,177682e7e6b3b0b5e4ad47b2fcaa4451,0.6012820512820513,0.6012820512820513,0.10741308684267122,0.4583333333333333,0.775,13
coherence,ja_JP,22645d3694ea307a2d88a0b1669a4550_with_ja_JP,22645d3694ea307a2d88a0b1669a4550,0.32628205128205123,0.32628205128205123,0.08785287007620629,0.19166666666666668,0.475,13
coherence,ja_JP,24223944994a18d516282ccef47ac54d_with_ja_JP,24223944994a18d516282ccef47ac54d,0.2891025641025641,0.2891025641025641,0.06815904393882935,0.20833333333333334,0.43333333333333335,13
coherence,ja_JP,25206396b6f90a56a632de9594cfa279_with_ja_JP,25206396b6f90a56a632de9594cfa279,0.3698717948717949,0.3698717948717949,0.09577525181589898,0.19166666666666668,0.5166666666666667,13
coherence,ja_JP,34ff7b0c7d176187b5f56965bc072870_with_ja_JP,34ff7b0c7d176187b5f56965bc072870,0.6051282051282051,0.6051282051282051,0.12580934565043833,0.35,0.775,13
coherence,ja_JP,362fcdcfe450161abe0dfc24f108c8a9_with_ja_JP,362fcdcfe450161abe0dfc24f108c8a9,0.30128205128205127,0.30128205128205127,0.07319163660908033,0.15833333333333333,0.44166666666666665,13
coherence,ja_JP,38b0d67f9db7712c2c589f4ced8943f1_with_ja_JP,38b0d67f9db7712c2c589f4ced8943f1,0.2846153846153846,0.2846153846153846,0.14918164705373047,0.13333333333333333,0.575,13
coherence,ja_JP,44ea53138d50a0f07b1fb8d5fa927a6d_with_ja_JP,44ea53138d50a0f07b1fb8d5fa927a6d,0.38269230769230766,0.38269230769230766,0.06731125346704547,0.24166666666666667,0.5083333333333333,13
coherence,ja_JP,453dbf627af720e73ca10e171bd55725_with_ja_JP,453dbf627af720e73ca10e171bd55725,0.42948717948717946,0.42948717948717946,0.11699435055881145,0.325,0.7833333333333333,13
coherence,ja_JP,619fdd90dcf02a109782351e726f434d_with_ja_JP,619fdd90dcf02a109782351e726f434d,0.3173076923076923,0.3173076923076923,0.12525259378836134,0.16666666666666666,0.5833333333333334,13
coherence,ja_JP,63d411be4c5a409e108fbdce6e3f8689_with_ja_JP,63d411be4c5a409e108fbdce6e3f8689,0.5814102564102563,0.5814102564102563,0.08694625349692192,0.39166666666666666,0.7666666666666667,13
coherence,ja_JP,6caeb46fd20a0b0f5a9f74da715d8b77_with_ja_JP,6caeb46fd20a0b0f5a9f74da715d8b77,0.6243589743589744,0.6243589743589744,0.12474332621786802,0.3333333333333333,0.7583333333333333,13
coherence,ja_JP,729ece24c8d479efaf9f43a78bcdf42f_with_ja_JP,729ece24c8d479efaf9f43a78bcdf42f,0.4147435897435897,0.4147435897435897,0.12115158501937377,0.21666666666666667,0.65,13
coherence,ja_JP,7a80c8edbaf9cffb15d2a71bb2427672_with_ja_JP,7a80c8edbaf9cffb15d2a71bb2427672,0.6935897435897436,0.6935897435897436,0.1834013082996953,0.35833333333333334,0.975,13
coherence,ja_JP,7ce9fab7d8a5d11cac47de7ded5fb87c_with_ja_JP,7ce9fab7d8a5d11cac47de7ded5fb87c,0.4224358974358974,0.4224358974358974,0.04518283528054215,0.31666666666666665,0.49166666666666664,13
coherence,ja_JP,9071b005524e4661f6718fe829648c22_with_ja_JP,9071b005524e4661f6718fe829648c22,0.47692307692307695,0.47692307692307695,0.07129375249837215,0.35833333333333334,0.6,13
coherence,ja_JP,941c034555e30f65555a5ce841836317_with_ja_JP,941c034555e30f65555a5ce841836317,0.760897435897436,0.760897435897436,0.11653686307705581,0.4666666666666667,0.8833333333333333,13
coherence,ja_JP,95641032115fac92e1ea4efa811faae8_with_ja_JP,95641032115fac92e1ea4efa811faae8,0.31987179487179485,0.31987179487179485,0.06296479593443884,0.16666666666666666,0.425,13
coherence,ja_JP,9721721aee5763207020928a6be3d9b1_with_ja_JP,9721721aee5763207020928a6be3d9b1,0.37756410256410255,0.37756410256410255,0.043618800019025225,0.2916666666666667,0.45,13
coherence,ja_JP,a87d8ce85c5e14f8054f86aaa36f49ad_with_ja_JP,a87d8ce85c5e14f8054f86aaa36f49ad,0.39743589743589747,0.39743589743589747,0.08195983485777976,0.225,0.5083333333333333,13
coherence,ja_JP,a8de3aee209e73291020dfca4bc9547d_with_ja_JP,a8de3aee209e73291020dfca4bc9547d,0.4935897435897436,0.4935897435897436,0.12370410887560103,0.3333333333333333,0.6833333333333333,13
coherence,ja_JP,aec42313c4c01a4d1e2240d54ab41992_with_ja_JP,aec42313c4c01a4d1e2240d54ab41992,0.6044871794871794,0.6044871794871794,0.11748795173726881,0.425,0.7666666666666667,13
coherence,ja_JP,b15d69d9ac2994c645e9c261a9036af5_with_ja_JP,b15d69d9ac2994c645e9c261a9036af5,0.2955128205128205,0.2955128205128205,0.061765628609226325,0.21666666666666667,0.4166666666666667,13
coherence,ja_JP,b400d942abc879906d5d2e7cbf1445b5_with_ja_JP,b400d942abc879906d5d2e7cbf1445b5,0.5102564102564103,0.5102564102564103,0.136089305771244,0.25833333333333336,0.7666666666666667,13
coherence,ja_JP,b9b10ffcbee1477b164fd32d4ef7fb40_with_ja_JP,b9b10ffcbee1477b164fd32d4ef7fb40,0.9153846153846155,0.9153846153846155,0.10131348911632189,0.65,1.0,13
coherence,ja_JP,c145f96bc4b6c5d0d18e06e89cb629bd_with_ja_JP,c145f96bc4b6c5d0d18e06e89cb629bd,0.5884615384615385,0.5884615384615385,0.0973335748152958,0.425,0.7666666666666667,13
coherence,ja_JP,c78e58efb81dc261314dbe9683046b8a_with_ja_JP,c78e58efb81dc261314dbe9683046b8a,0.7551282051282051,0.7551282051282051,0.2020307337484012,0.475,1.0,13
coherence,ja_JP,cb75a2b7d6041b0ce85ec4218fe2f5e0_with_ja_JP,cb75a2b7d6041b0ce85ec4218fe2f5e0,0.608974358974359,0.608974358974359,0.2075669665048983,0.225,0.8833333333333333,13
coherence,ja_JP,d48c3ed115b970b0947d892881d35aa9_with_ja_JP,d48c3ed115b970b0947d892881d35aa9,0.2897435897435897,0.2897435897435897,0.041409462562844127,0.25833333333333336,0.4166666666666667,13
coherence,ja_JP,df85068ad8d348d04f95ee17882f0da4_with_ja_JP,df85068ad8d348d04f95ee17882f0da4,0.3647435897435898,0.3647435897435898,0.1011595873274605,0.15,0.48333333333333334,13
coherence,ja_JP,dff06d843446af8648fc9ff9afacb718_with_ja_JP,dff06d843446af8648fc9ff9afacb718,0.5596153846153846,0.5596153846153846,0.13363014506284002,0.325,0.7583333333333333,13
coherence,ja_JP,e164924261a2ff3dddb8d1e0b4e5fdb6_with_ja_JP,e164924261a2ff3dddb8d1e0b4e5fdb6,0.40897435897435896,0.40897435897435896,0.05511578075060976,0.35833333333333334,0.575,13
coherence,ja_JP,e4c27cfc2c87eba9a17d237c0988dcbd_with_ja_JP,e4c27cfc2c87eba9a17d237c0988dcbd,0.8647435897435898,0.8647435897435898,0.11507615464344194,0.7666666666666667,1.0,13
coherence,ja_JP,e91353a8c4dde03994b2cbfb5521172e_with_ja_JP,e91353a8c4dde03994b2cbfb5521172e,0.7532051282051282,0.7532051282051282,0.1265431809232589,0.4166666666666667,0.8833333333333333,13
coherence,ja_JP,f188e8e224ad837ca63d8472c69cf931_with_ja_JP,f188e8e224ad837ca63d8472c69cf931,0.5602564102564103,0.5602564102564103,0.14224367159301712,0.23333333333333334,0.725,13
coherence,ja_JP,f41fcb5561abc3e4c98c32d80bd0ac2e_with_ja_JP,f41fcb5561abc3e4c98c32d80bd0ac2e,0.2948717948717949,0.2948717948717949,0.10066552045535258,0.09166666666666666,0.525,13
coherence,ja_JP,fb2c387e7e5272a43305940219116463_with_ja_JP,fb2c387e7e5272a43305940219116463,0.6628205128205129,0.6628205128205129,0.12858810320126932,0.4583333333333333,0.7916666666666666,13
coherence,ja_JP,fd3d2779b04a00f64e86ebda4403eb34_with_ja_JP,fd3d2779b04a00f64e86ebda4403eb34,0.6102564102564103,0.6102564102564103,0.18008980032843663,0.2833333333333333,0.8833333333333333,13
coherence,ja_JP,fdefc09bc79c168c6ee59c351ac5db78_with_ja_JP,fdefc09bc79c168c6ee59c351ac5db78,0.5012820512820513,0.5012820512820513,0.13860440951204378,0.25833333333333336,0.75,13
coherence,ru_RU,0a3da1ceeb83f664b813bb28f001d766_with_ru_RU,0a3da1ceeb83f664b813bb28f001d766,0.6865384615384615,0.6865384615384615,0.08603525746498072,0.5583333333333333,0.7583333333333333,13
coherence,ru_RU,104373856e995a074579797ebe34fcb2_with_ru_RU,104373856e995a074579797ebe34fcb2,0.7653846153846153,0.7653846153846153,0.12359610491838792,0.5416666666666666,0.875,13
coherence,ru_RU,12f396cdef01341d9b307c7048b8d77a_with_ru_RU,12f396cdef01341d9b307c7048b8d77a,0.37179487179487175,0.37179487179487175,0.05677873533572921,0.275,0.49166666666666664,13
coherence,ru_RU,13ae1b97872d056d111cbf8dfd1617c2_with_ru_RU,13ae1b97872d056d111cbf8dfd1617c2,0.5378205128205129,0.5378205128205129,0.14214035938600184,0.35833333333333334,0.7583333333333333,13
coherence,ru_RU,14e076d13751e87d8c09f7f13125e755_with_ru_RU,14e076d13751e87d8c09f7f13125e755,0.46923076923076923,0.46923076923076923,0.1119267604958694,0.25833333333333336,0.6083333333333333,13
coherence,ru_RU,169c53c4e9f905b5a1579bb2c89f80b4_with_ru_RU,169c53c4e9f905b5a1579bb2c89f80b4,0.3923076923076923,0.3923076923076923,0.05707588540843404,0.3,0.4583333333333333,13
coherence,ru_RU,170d490a7ae53347e8fe3eabe4e28001_with_ru_RU,170d490a7ae53347e8fe3eabe4e28001,0.5775641025641026,0.5775641025641026,0.1377054279986265,0.35,0.7666666666666667,13
coherence,ru_RU,177682e7e6b3b0b5e4ad47b2fcaa4451_with_ru_RU,177682e7e6b3b0b5e4ad47b2fcaa4451,0.7288461538461538,0.7288461538461538,0.07807102836574825,0.575,0.8833333333333333,13
coherence,ru_RU,22645d3694ea307a2d88a0b1669a4550_with_ru_RU,22645d3694ea307a2d88a0b1669a4550,0.3647435897435897,0.3647435897435897,0.14232501627054273,0.20833333333333334,0.6083333333333333,13
coherence,ru_RU,24223944994a18d516282ccef47ac54d_with_ru_RU,24223944994a18d516282ccef47ac54d,0.33782051282051284,0.33782051282051284,0.034796928180892764,0.2916666666666667,0.4083333333333333,13
coherence,ru_RU,25206396b6f90a56a632de9594cfa279_with_ru_RU,25206396b6f90a56a632de9594cfa279,0.5948717948717949,0.5948717948717949,0.10636777032589599,0.38333333333333336,0.7583333333333333,13
coherence,ru_RU,34ff7b0c7d176187b5f56965bc072870_with_ru_RU,34ff7b0c7d176187b5f56965bc072870,0.8076923076923077,0.8076923076923077,0.20501415766552525,0.39166666666666666,1.0,13
coherence,ru_RU,362fcdcfe450161abe0dfc24f108c8a9_with_ru_RU,362fcdcfe450161abe0dfc24f108c8a9,0.6717948717948719,0.6717948717948719,0.16765465709482705,0.39166666666666666,1.0,13
coherence,ru_RU,38b0d67f9db7712c2c589f4ced8943f1_with_ru_RU,38b0d67f9db7712c2c589f4ced8943f1,0.6737179487179487,0.6737179487179487,0.165930532438854,0.4166666666666667,0.8833333333333333,13
coherence,ru_RU,44ea53138d50a0f07b1fb8d5fa927a6d_with_ru_RU,44ea53138d50a0f07b1fb8d5fa927a6d,0.5448717948717948,0.5448717948717948,0.12822409047802746,0.38333333333333336,0.775,13
coherence,ru_RU,453dbf627af720e73ca10e171bd55725_with_ru_RU,453dbf627af720e73ca10e171bd55725,0.55,0.55,0.14043582955293932,0.24166666666666667,0.7666666666666667,13
coherence,ru_RU,619fdd90dcf02a109782351e726f434d_with_ru_RU,619fdd90dcf02a109782351e726f434d,0.5788461538461539,0.5788461538461539,0.073724916058706,0.4666666666666667,0.6666666666666666,13
coherence,ru_RU,63d411be4c5a409e108fbdce6e3f8689_with_ru_RU,63d411be4c5a409e108fbdce6e3f8689,0.4076923076923077,0.4076923076923077,0.10008454403361165,0.3416666666666667,0.575,13
coherence,ru_RU,6caeb46fd20a0b0f5a9f74da715d8b77_with_ru_RU,6caeb46fd20a0b0f5a9f74da715d8b77,0.5083333333333333,0.5083333333333333,0.08832285053102579,0.36666666666666664,0.6,13
coherence,ru_RU,729ece24c8d479efaf9f43a78bcdf42f_with_ru_RU,729ece24c8d479efaf9f43a78bcdf42f,0.42371794871794866,0.42371794871794866,0.1074669497992071,0.23333333333333334,0.6083333333333333,13
coherence,ru_RU,7a80c8edbaf9cffb15d2a71bb2427672_with_ru_RU,7a80c8edbaf9cffb15d2a71bb2427672,0.6217948717948718,0.6217948717948718,0.1439175135702765,0.4,0.7833333333333333,13
coherence,ru_RU,7ce9fab7d8a5d11cac47de7ded5fb87c_with_ru_RU,7ce9fab7d8a5d11cac47de7ded5fb87c,0.6262820512820512,0.6262820512820512,0.1741662065998095,0.3333333333333333,0.875,13
coherence,ru_RU,9071b005524e4661f6718fe829648c22_with_ru_RU,9071b005524e4661f6718fe829648c22,0.4839743589743589,0.4839743589743589,0.07663809389525184,0.35833333333333334,0.575,13
coherence,ru_RU,941c034555e30f65555a5ce841836317_with_ru_RU,941c034555e30f65555a5ce841836317,0.4333333333333333,0.4333333333333333,0.09580313533878072,0.23333333333333334,0.5833333333333334,13
coherence,ru_RU,95641032115fac92e1ea4efa811faae8_with_ru_RU,95641032115fac92e1ea4efa811faae8,0.5506410256410257,0.5506410256410257,0.09815789071680131,0.4,0.75,13
coherence,ru_RU,9721721aee5763207020928a6be3d9b1_with_ru_RU,9721721aee5763207020928a6be3d9b1,0.8442307692307692,0.8442307692307692,0.18522960649557924,0.5,1.0,13
coherence,ru_RU,a87d8ce85c5e14f8054f86aaa36f49ad_with_ru_RU,a87d8ce85c5e14f8054f86aaa36f49ad,0.5602564102564103,0.5602564102564103,0.13364346943669536,0.3333333333333333,0.7833333333333333,13
coherence,ru_RU,a8de3aee209e73291020dfca4bc9547d_with_ru_RU,a8de3aee209e73291020dfca4bc9547d,0.4544871794871795,0.4544871794871795,0.10900514899362555,0.275,0.65,13
coherence,ru_RU,aec42313c4c01a4d1e2240d54ab41992_with_ru_RU,aec42313c4c01a4d1e2240d54ab41992,0.6301282051282051,0.6301282051282051,0.13533815935986926,0.4083333333333333,0.7583333333333333,13
coherence,ru_RU,b15d69d9ac2994c645e9c261a9036af5_with_ru_RU,b15d69d9ac2994c645e9c261a9036af5,0.5012820512820513,0.5012820512820513,0.08422070280297347,0.3333333333333333,0.6916666666666667,13
coherence,ru_RU,b400d942abc879906d5d2e7cbf1445b5_with_ru_RU,b400d942abc879906d5d2e7cbf1445b5,0.6115384615384616,0.6115384615384616,0.18906869898127748,0.30833333333333335,0.975,13
coherence,ru_RU,b9b10ffcbee1477b164fd32d4ef7fb40_with_ru_RU,b9b10ffcbee1477b164fd32d4ef7fb40,0.642948717948718,0.642948717948718,0.08837827432813662,0.49166666666666664,0.7666666666666667,13
coherence,ru_RU,c145f96bc4b6c5d0d18e06e89cb629bd_with_ru_RU,c145f96bc4b6c5d0d18e06e89cb629bd,0.5948717948717949,0.5948717948717949,0.09023749923289245,0.4666666666666667,0.7666666666666667,13
coherence,ru_RU,c78e58efb81dc261314dbe9683046b8a_with_ru_RU,c78e58efb81dc261314dbe9683046b8a,0.741025641025641,0.741025641025641,0.10979049590676321,0.45,0.8833333333333333,13
coherence,ru_RU,cb75a2b7d6041b0ce85ec4218fe2f5e0_with_ru_RU,cb75a2b7d6041b0ce85ec4218fe2f5e0,0.5685897435897436,0.5685897435897436,0.16001135109307865,0.3,0.7833333333333333,13
coherence,ru_RU,d48c3ed115b970b0947d892881d35aa9_with_ru_RU,d48c3ed115b970b0947d892881d35aa9,0.47115384615384615,0.47115384615384615,0.029189551461608898,0.4083333333333333,0.5416666666666666,13
coherence,ru_RU,df85068ad8d348d04f95ee17882f0da4_with_ru_RU,df85068ad8d348d04f95ee17882f0da4,0.5487179487179488,0.5487179487179488,0.14679627140750307,0.3333333333333333,0.7833333333333333,13
coherence,ru_RU,dff06d843446af8648fc9ff9afacb718_with_ru_RU,dff06d843446af8648fc9ff9afacb718,0.5346153846153846,0.5346153846153846,0.09975932576417643,0.3416666666666667,0.675,13
coherence,ru_RU,e164924261a2ff3dddb8d1e0b4e5fdb6_with_ru_RU,e164924261a2ff3dddb8d1e0b4e5fdb6,0.857051282051282,0.857051282051282,0.04381227761159729,0.7583333333333333,0.875,13
coherence,ru_RU,e4c27cfc2c87eba9a17d237c0988dcbd_with_ru_RU,e4c27cfc2c87eba9a17d237c0988dcbd,0.916025641025641,0.916025641025641,0.1535257525471108,0.5,1.0,13
coherence,ru_RU,e91353a8c4dde03994b2cbfb5521172e_with_ru_RU,e91353a8c4dde03994b2cbfb5521172e,0.7262820512820513,0.7262820512820513,0.053342680804788926,0.6583333333333333,0.7666666666666667,13
coherence,ru_RU,f188e8e224ad837ca63d8472c69cf931_with_ru_RU,f188e8e224ad837ca63d8472c69cf931,0.4647435897435897,0.4647435897435897,0.14458408766028993,0.2916666666666667,0.7583333333333333,13
coherence,ru_RU,f41fcb5561abc3e4c98c32d80bd0ac2e_with_ru_RU,f41fcb5561abc3e4c98c32d80bd0ac2e,0.41025641025641024,0.41025641025641024,0.12196091919941326,0.25833333333333336,0.675,13
coherence,ru_RU,fb2c387e7e5272a43305940219116463_with_ru_RU,fb2c387e7e5272a43305940219116463,0.4423076923076923,0.4423076923076923,0.10766146027474284,0.23333333333333334,0.6666666666666666,13
coherence,ru_RU,fd3d2779b04a00f64e86ebda4403eb34_with_ru_RU,fd3d2779b04a00f64e86ebda4403eb34,0.48333333333333334,0.48333333333333334,0.08057949835755716,0.35,0.575,13
coherence,ru_RU,fdefc09bc79c168c6ee59c351ac5db78_with_ru_RU,fdefc09bc79c168c6ee59c351ac5db78,0.6051282051282052,0.6051282051282052,0.1547301437306816,0.3,0.7666666666666667,13
coherence,zh_CN,0a3da1ceeb83f664b813bb28f001d766_with_zh_CN,0a3da1ceeb83f664b813bb28f001d766,0.7108974358974359,0.7108974358974359,0.10597784399959936,0.4583333333333333,0.7666666666666667,13
coherence,zh_CN,104373856e995a074579797ebe34fcb2_with_zh_CN,104373856e995a074579797ebe34fcb2,0.7294871794871794,0.7294871794871794,0.1465899177590464,0.39166666666666666,0.8833333333333333,13
coherence,zh_CN,12f396cdef01341d9b307c7048b8d77a_with_zh_CN,12f396cdef01341d9b307c7048b8d77a,0.582051282051282,0.582051282051282,0.20541979808989552,0.30833333333333335,0.8833333333333333,13
coherence,zh_CN,13ae1b97872d056d111cbf8dfd1617c2_with_zh_CN,13ae1b97872d056d111cbf8dfd1617c2,0.6275641025641026,0.6275641025641026,0.19378015342972524,0.3333333333333333,1.0,13
coherence,zh_CN,14e076d13751e87d8c09f7f13125e755_with_zh_CN,14e076d13751e87d8c09f7f13125e755,0.5230769230769231,0.5230769230769231,0.12323540810970608,0.30833333333333335,0.75,13
coherence,zh_CN,169c53c4e9f905b5a1579bb2c89f80b4_with_zh_CN,169c53c4e9f905b5a1579bb2c89f80b4,0.7467948717948718,0.7467948717948718,0.22012566017574206,0.4083333333333333,1.0,13
coherence,zh_CN,170d490a7ae53347e8fe3eabe4e28001_with_zh_CN,170d490a7ae53347e8fe3eabe4e28001,0.6814102564102564,0.6814102564102564,0.13497915846297615,0.475,0.875,13
coherence,zh_CN,177682e7e6b3b0b5e4ad47b2fcaa4451_with_zh_CN,177682e7e6b3b0b5e4ad47b2fcaa4451,0.4858974358974359,0.4858974358974359,0.08860967096865774,0.3416666666666667,0.5666666666666667,13
coherence,zh_CN,22645d3694ea307a2d88a0b1669a4550_with_zh_CN,22645d3694ea307a2d88a0b1669a4550,0.3544871794871795,0.3544871794871795,0.05966877950706927,0.225,0.45,13
coherence,zh_CN,24223944994a18d516282ccef47ac54d_with_zh_CN,24223944994a18d516282ccef47ac54d,0.5083333333333333,0.5083333333333333,0.11984751113780347,0.3,0.6583333333333333,13
coherence,zh_CN,25206396b6f90a56a632de9594cfa279_with_zh_CN,25206396b6f90a56a632de9594cfa279,0.6448717948717948,0.6448717948717948,0.10055047916543638,0.425,0.7583333333333333,13
coherence,zh_CN,34ff7b0c7d176187b5f56965bc072870_with_zh_CN,34ff7b0c7d176187b5f56965bc072870,0.6551282051282052,0.6551282051282052,0.10878849156705829,0.49166666666666664,0.7666666666666667,13
coherence,zh_CN,362fcdcfe450161abe0dfc24f108c8a9_with_zh_CN,362fcdcfe450161abe0dfc24f108c8a9,0.4935897435897436,0.4935897435897436,0.10721397382028233,0.3333333333333333,0.7416666666666667,13
coherence,zh_CN,38b0d67f9db7712c2c589f4ced8943f1_with_zh_CN,38b0d67f9db7712c2c589f4ced8943f1,0.43653846153846154,0.43653846153846154,0.09869158267060313,0.275,0.6,13
coherence,zh_CN,44ea53138d50a0f07b1fb8d5fa927a6d_with_zh_CN,44ea53138d50a0f07b1fb8d5fa927a6d,0.31923076923076926,0.31923076923076926,0.03809476113865037,0.275,0.39166666666666666,13
coherence,zh_CN,453dbf627af720e73ca10e171bd55725_with_zh_CN,453dbf627af720e73ca10e171bd55725,0.6134615384615384,0.6134615384615384,0.11992177531095924,0.38333333333333336,0.7833333333333333,13
coherence,zh_CN,619fdd90dcf02a109782351e726f434d_with_zh_CN,619fdd90dcf02a109782351e726f434d,0.33589743589743587,0.33589743589743587,0.06983650014238078,0.23333333333333334,0.49166666666666664,13
coherence,zh_CN,63d411be4c5a409e108fbdce6e3f8689_with_zh_CN,63d411be4c5a409e108fbdce6e3f8689,0.7467948717948718,0.7467948717948718,0.10146715747267215,0.425,0.875,13
coherence,zh_CN,6caeb46fd20a0b0f5a9f74da715d8b77_with_zh_CN,6caeb46fd20a0b0f5a9f74da715d8b77,0.757051282051282,0.757051282051282,0.18648944196873982,0.4083333333333333,1.0,13
coherence,zh_CN,729ece24c8d479efaf9f43a78bcdf42f_with_zh_CN,729ece24c8d479efaf9f43a78bcdf42f,0.7660256410256411,0.7660256410256411,0.17851825622682907,0.39166666666666666,1.0,13
coherence,zh_CN,7a80c8edbaf9cffb15d2a71bb2427672_with_zh_CN,7a80c8edbaf9cffb15d2a71bb2427672,0.5916666666666667,0.5916666666666667,0.07854286397554827,0.425,0.675,13
coherence,zh_CN,7ce9fab7d8a5d11cac47de7ded5fb87c_with_zh_CN,7ce9fab7d8a5d11cac47de7ded5fb87c,0.46987179487179487,0.46987179487179487,0.1010671337629871,0.24166666666666667,0.5833333333333334,13
coherence,zh_CN,9071b005524e4661f6718fe829648c22_with_zh_CN,9071b005524e4661f6718fe829648c22,0.667948717948718,0.667948717948718,0.19154120754561976,0.4083333333333333,0.8833333333333333,13
coherence,zh_CN,941c034555e30f65555a5ce841836317_with_zh_CN,941c034555e30f65555a5ce841836317,0.7435897435897437,0.7435897435897437,0.13115202896202063,0.425,1.0,13
coherence,zh_CN,95641032115fac92e1ea4efa811faae8_with_zh_CN,95641032115fac92e1ea4efa811faae8,0.5634615384615385,0.5634615384615385,0.1025450703495368,0.3416666666666667,0.6916666666666667,13
coherence,zh_CN,9721721aee5763207020928a6be3d9b1_with_zh_CN,9721721aee5763207020928a6be3d9b1,0.6,0.6,0.10929064207169999,0.4583333333333333,0.7583333333333333,13
coherence,zh_CN,a87d8ce85c5e14f8054f86aaa36f49ad_with_zh_CN,a87d8ce85c5e14f8054f86aaa36f49ad,0.4493589743589744,0.4493589743589744,0.12216514790161456,0.31666666666666665,0.725,13
coherence,zh_CN,a8de3aee209e73291020dfca4bc9547d_with_zh_CN,a8de3aee209e73291020dfca4bc9547d,0.6923076923076923,0.6923076923076923,0.214180758790087,0.4583333333333333,1.0,13
coherence,zh_CN,aec42313c4c01a4d1e2240d54ab41992_with_zh_CN,aec42313c4c01a4d1e2240d54ab41992,0.7006410256410257,0.7006410256410257,0.21374801110352407,0.425,1.0,13
coherence,zh_CN,b15d69d9ac2994c645e9c261a9036af5_with_zh_CN,b15d69d9ac2994c645e9c261a9036af5,0.4807692307692308,0.4807692307692308,0.0875584867616418,0.375,0.725,13
coherence,zh_CN,b400d942abc879906d5d2e7cbf1445b5_with_zh_CN,b400d942abc879906d5d2e7cbf1445b5,0.5858974358974359,0.5858974358974359,0.1621036696534034,0.36666666666666664,0.875,13
coherence,zh_CN,b9b10ffcbee1477b164fd32d4ef7fb40_with_zh_CN,b9b10ffcbee1477b164fd32d4ef7fb40,0.8474358974358973,0.8474358974358973,0.14168237720830357,0.5583333333333333,1.0,13
coherence,zh_CN,c145f96bc4b6c5d0d18e06e89cb629bd_with_zh_CN,c145f96bc4b6c5d0d18e06e89cb629bd,0.8833333333333334,0.8833333333333334,0.1738720261614314,0.49166666666666664,1.0,13
coherence,zh_CN,c78e58efb81dc261314dbe9683046b8a_with_zh_CN,c78e58efb81dc261314dbe9683046b8a,0.698076923076923,0.698076923076923,0.09907873354860487,0.4583333333333333,0.775,13
coherence,zh_CN,cb75a2b7d6041b0ce85ec4218fe2f5e0_with_zh_CN,cb75a2b7d6041b0ce85ec4218fe2f5e0,0.658974358974359,0.658974358974359,0.20642070765068252,0.30833333333333335,1.0,13
coherence,zh_CN,d48c3ed115b970b0947d892881d35aa9_with_zh_CN,d48c3ed115b970b0947d892881d35aa9,0.5397435897435897,0.5397435897435897,0.10409185347621569,0.24166666666666667,0.6583333333333333,13
coherence,zh_CN,df85068ad8d348d04f95ee17882f0da4_with_zh_CN,df85068ad8d348d04f95ee17882f0da4,0.5230769230769231,0.5230769230769231,0.07321596084923641,0.38333333333333336,0.6583333333333333,13
coherence,zh_CN,dff06d843446af8648fc9ff9afacb718_with_zh_CN,dff06d843446af8648fc9ff9afacb718,0.4025641025641026,0.4025641025641026,0.08342943177002994,0.275,0.5083333333333333,13
coherence,zh_CN,e164924261a2ff3dddb8d1e0b4e5fdb6_with_zh_CN,e164924261a2ff3dddb8d1e0b4e5fdb6,0.6942307692307692,0.6942307692307692,0.1214964855927776,0.35833333333333334,0.7666666666666667,13
coherence,zh_CN,e4c27cfc2c87eba9a17d237c0988dcbd_with_zh_CN,e4c27cfc2c87eba9a17d237c0988dcbd,0.7237179487179487,0.7237179487179487,0.17644398157057845,0.35833333333333334,0.875,13
coherence,zh_CN,e91353a8c4dde03994b2cbfb5521172e_with_zh_CN,e91353a8c4dde03994b2cbfb5521172e,0.8987179487179487,0.8987179487179487,0.14628288463173786,0.6,1.0,13
coherence,zh_CN,f188e8e224ad837ca63d8472c69cf931_with_zh_CN,f188e8e224ad837ca63d8472c69cf931,0.4717948717948718,0.4717948717948718,0.11032037003919107,0.30833333333333335,0.6416666666666667,13
coherence,zh_CN,f41fcb5561abc3e4c98c32d80bd0ac2e_with_zh_CN,f41fcb5561abc3e4c98c32d80bd0ac2e,0.517948717948718,0.517948717948718,0.07110618639464321,0.43333333333333335,0.6833333333333333,13
